,height,weight,max_grade,years_climbing,age,sex
3979,173.0,73.0,49.0,21.0,39.0,0.0
3980,172.0,60.333333333333336,59.0,13.0,29.0,0.0
3981,187.0,88.0,66.0,17.0,33.0,0.0
3982,180.0,68.0,53.0,18.0,42.0,0.0
3983,179.33333333333334,76.33333333333333,36.0,21.0,35.0,0.0
3984,177.66666666666666,73.0,59.0,30.0,53.0,0.0
3985,167.0,63.0,40.0,11.0,31.0,1.0
3986,181.0,78.0,38.0,11.0,36.0,0.0
3987,165.0,53.0,46.0,17.0,25.0,1.0
3988,176.0,68.0,62.0,19.0,34.0,0.0
3989,172.0,68.0,49.0,15.0,37.0,0.0
3990,176.33333333333334,69.66666666666667,38.0,20.0,41.0,0.0
3991,174.0,63.0,38.0,16.0,33.0,0.0
3992,182.0,78.0,44.0,11.0,35.0,0.0
3993,164.0,68.0,44.0,11.0,31.333333333333332,1.0
3994,165.0,68.0,36.0,16.0,43.0,0.0
3995,175.0,63.0,59.0,17.0,31.0,0.0
3996,173.0,64.66666666666667,46.0,13.0,34.0,0.0
3997,182.66666666666666,88.0,49.0,11.0,35.0,0.0
3998,174.0,73.0,59.0,15.0,37.0,0.0
3999,189.0,74.66666666666667,55.0,23.0,38.0,0.0
4000,167.33333333333334,53.0,57.0,11.0,28.0,1.0
4001,173.0,68.0,55.0,14.0,34.0,0.0
4002,173.66666666666666,63.0,57.0,13.0,34.0,0.0
4003,176.0,68.0,64.0,21.0,30.0,0.0
4004,160.0,68.0,49.0,17.0,36.0,0.0
4005,160.0,100.0,53.0,17.0,38.0,0.0
4006,181.0,83.0,51.0,13.0,41.0,0.0
4007,180.0,63.0,64.0,14.0,38.0,0.0
4008,161.0,53.0,62.0,15.0,36.0,0.0
4009,173.0,68.0,49.0,14.0,32.0,0.0
4010,183.0,63.0,64.0,18.0,27.0,0.0
4011,177.66666666666666,60.333333333333336,57.0,17.0,48.0,0.0
4012,188.0,88.0,36.0,18.0,34.0,0.0
4013,183.0,63.0,44.0,13.0,27.0,0.0
4014,186.0,73.0,57.0,17.0,39.0,0.0
4015,178.33333333333334,78.0,59.0,19.0,31.0,0.0
4016,170.0,66.33333333333333,62.0,15.0,33.0,1.0
4017,174.0,73.0,57.0,16.0,35.333333333333336,0.0
4018,170.0,63.0,57.0,17.666666666666668,42.0,0.0
4019,190.0,88.0,46.0,11.0,29.0,0.0
4020,185.33333333333334,73.0,66.0,12.0,27.0,0.0
4021,181.0,63.0,53.0,12.0,27.0,0.0
4022,155.0,68.0,44.0,15.0,30.0,0.0
4023,167.0,63.0,68.0,15.0,25.0,0.0
4024,185.0,73.0,64.0,15.0,32.0,0.0
4025,184.0,68.0,49.0,14.0,32.0,0.0
4026,198.0,68.0,57.0,16.0,38.0,0.0
4027,170.0,63.0,57.0,17.0,30.0,0.0
4028,175.0,73.0,59.0,25.0,32.0,0.0
4029,179.0,50.333333333333336,57.0,17.0,47.0,0.0
4030,182.0,68.0,57.0,12.0,27.0,0.0
4031,169.0,58.0,44.0,16.0,43.0,0.0
4032,178.0,68.0,55.0,15.0,36.333333333333336,0.0
4033,186.0,83.0,40.0,20.0,36.0,0.0
4034,183.0,68.0,59.0,17.0,38.0,0.0
4035,185.0,78.0,44.0,17.0,35.0,0.0
4036,175.0,63.0,51.0,11.0,31.0,0.0
4037,189.0,78.0,57.0,16.0,32.0,0.0
4038,175.0,73.0,46.0,17.0,39.333333333333336,0.0
4039,183.0,68.0,53.0,23.0,32.0,0.0
4040,177.0,73.0,59.0,18.0,33.0,0.0
4041,173.0,68.0,59.0,17.0,31.0,0.0
4042,180.66666666666666,69.66666666666667,62.0,13.0,28.0,0.0
4043,180.33333333333334,71.33333333333333,66.0,19.0,33.0,0.0
4044,179.66666666666666,68.0,66.0,12.0,25.0,0.0
4045,177.66666666666666,75.33333333333333,62.0,17.0,27.0,0.0
4046,172.0,68.0,68.0,14.0,26.0,0.0
4047,173.33333333333334,68.0,51.0,15.0,35.0,0.0
4048,177.33333333333334,71.33333333333333,66.0,17.0,30.0,0.0
4049,190.0,83.0,44.0,17.333333333333332,39.0,0.0
4050,185.0,78.0,64.0,21.0,29.0,0.0
4051,169.33333333333334,58.0,66.0,13.0,28.0,0.0
4052,180.0,73.0,44.0,11.0,38.0,0.0
4053,175.0,73.0,51.0,11.0,30.0,0.0
4054,171.0,63.0,53.0,20.0,39.0,0.0
4055,158.0,74.66666666666667,57.0,20.0,35.0,1.0
4056,171.0,63.0,62.0,24.0,39.0,0.0
4057,187.0,78.0,44.0,17.0,32.0,0.0
4058,177.0,68.0,64.0,13.0,28.0,0.0
4059,187.0,73.0,40.0,11.0,32.0,0.0
4060,179.0,63.0,49.0,15.0,27.0,0.0
4061,175.0,78.0,40.0,15.0,32.0,0.0
4062,183.0,77.0,44.0,17.0,37.0,0.0
4063,190.0,88.0,59.0,11.0,30.0,0.0
4064,181.0,73.0,49.0,19.0,40.0,0.0
4065,175.0,63.0,44.0,11.0,32.0,0.0
4066,180.0,73.0,62.0,30.0,35.0,0.0
4067,183.0,73.0,55.0,19.0,33.0,0.0
4068,177.0,78.0,62.0,17.0,35.0,0.0
4069,174.0,68.0,62.0,14.0,34.0,0.0
4070,176.0,68.0,53.0,14.0,36.0,0.0
4071,171.0,59.666666666666664,57.0,17.0,26.0,1.0
4072,174.0,66.33333333333333,57.0,11.0,30.0,0.0
4073,173.0,58.0,62.0,15.0,39.0,0.0
4074,175.0,98.0,51.0,18.0,29.0,0.0
4075,168.0,63.0,51.0,12.0,36.0,0.0
4076,166.0,73.0,55.0,21.0,51.0,0.0
4077,170.0,58.0,59.0,23.0,39.333333333333336,0.0
4078,173.0,63.0,51.0,11.0,27.0,0.0
4079,180.0,73.0,49.0,21.0,37.0,0.0
4080,179.0,78.0,44.0,16.0,35.0,0.0
4081,185.0,79.66666666666667,55.0,21.0,39.0,0.0
4082,180.0,73.0,62.0,12.0,28.0,0.0
4083,178.0,63.0,49.0,18.0,27.0,0.0
4084,180.0,73.0,53.0,14.0,39.0,0.0
4085,169.0,68.0,49.0,17.0,39.0,0.0
4086,175.66666666666666,63.0,62.0,17.0,33.0,0.0
4087,178.0,63.0,53.0,12.0,41.0,0.0
4088,172.0,58.0,62.0,17.0,35.666666666666664,0.0
4089,173.0,73.0,62.0,12.0,29.0,0.0
4090,171.0,58.0,42.0,15.0,36.666666666666664,1.0
4091,182.0,100.0,66.0,13.0,27.0,0.0
4092,168.0,68.0,46.0,12.0,37.0,0.0
4093,191.0,68.0,51.0,14.0,28.0,0.0
4094,177.0,68.0,55.0,15.0,41.0,0.0
4095,184.0,83.0,33.0,13.0,43.0,0.0
4096,162.0,58.0,33.0,13.0,32.0,1.0
4097,178.0,68.0,42.0,14.0,34.333333333333336,0.0
4098,181.0,68.0,59.0,16.0,36.0,0.0
4099,168.0,58.0,49.0,13.0,35.0,1.0
4100,193.0,88.0,59.0,29.0,48.0,0.0
4101,174.0,73.0,38.0,16.0,39.666666666666664,0.0
4102,179.0,73.0,57.0,24.0,36.0,0.0
4103,173.0,63.0,57.0,11.0,29.0,0.0
4104,185.0,73.0,62.0,11.0,25.0,0.0
4105,179.0,68.0,46.0,12.0,36.0,0.0
4106,183.0,73.0,42.0,11.0,37.0,0.0
4107,173.0,63.0,40.0,17.0,35.333333333333336,1.0
4108,178.33333333333334,68.0,59.0,12.0,33.0,0.0
4109,169.0,63.0,49.0,14.0,36.0,0.0
4110,184.0,73.0,51.0,14.0,36.666666666666664,0.0
4111,175.0,68.0,38.0,11.0,37.0,0.0
4112,172.0,76.33333333333333,62.0,14.0,32.0,0.0
4113,172.0,66.33333333333333,62.0,28.0,46.0,0.0
4114,166.0,48.0,57.0,14.0,33.0,1.0
4115,162.0,53.0,49.0,21.0,29.0,1.0
4116,178.0,63.0,51.0,13.0,29.0,0.0
4117,183.0,63.0,46.0,11.0,35.666666666666664,0.0
4118,180.0,63.0,59.0,17.0,38.333333333333336,0.0
4119,179.0,78.0,44.0,11.0,29.666666666666668,0.0
4120,181.66666666666666,73.0,62.0,20.0,51.0,0.0
4121,180.0,68.0,57.0,12.0,37.0,0.0
4122,171.0,63.0,36.0,11.0,30.333333333333332,1.0
4123,153.0,58.0,49.0,11.0,31.0,1.0
4124,172.0,83.0,29.0,11.0,40.0,0.0
4125,182.66666666666666,73.0,66.0,12.0,31.666666666666668,0.0
4126,191.0,88.0,49.0,11.0,37.0,0.0
4127,176.0,88.0,57.0,16.0,26.0,0.0
4128,180.0,73.0,68.0,20.0,37.0,0.0
4129,170.0,63.0,64.0,14.0,27.0,0.0
4130,178.0,73.0,51.0,15.0,31.0,0.0
4131,181.0,73.0,38.0,12.0,24.0,0.0
4132,155.0,73.0,57.0,12.0,32.0,0.0
4133,168.0,48.0,57.0,20.0,37.0,1.0
4134,178.0,68.0,62.0,17.0,28.0,0.0
4135,191.0,73.0,66.0,22.0,39.0,0.0
4136,180.0,68.0,53.0,18.0,39.0,0.0
4137,171.0,54.666666666666664,36.0,14.0,38.0,1.0
4138,178.0,63.0,55.0,12.0,28.0,0.0
4139,167.0,68.0,49.0,11.0,32.0,0.0
4140,177.0,63.0,57.0,16.0,32.0,0.0
4141,174.33333333333334,68.0,49.0,14.0,37.333333333333336,0.0
4142,175.0,83.0,42.0,12.0,40.0,0.0
4143,173.0,73.0,53.0,10.0,31.0,0.0
4144,160.0,43.0,59.0,14.0,29.0,1.0
4145,175.0,69.66666666666667,57.0,13.0,30.0,0.0
4146,169.33333333333334,53.0,57.0,11.0,27.0,0.0
4147,168.0,53.0,40.0,20.0,32.0,0.0
4148,177.0,63.0,66.0,19.0,37.0,0.0
4149,180.0,78.0,57.0,18.0,39.0,0.0
4150,173.0,53.0,53.0,13.0,31.666666666666668,0.0
4151,167.0,68.0,31.0,11.0,31.0,0.0
4152,181.0,68.0,62.0,12.0,30.0,0.0
4153,185.0,68.0,42.0,12.0,33.0,0.0
4154,174.0,63.0,59.0,15.0,26.0,0.0
4155,172.33333333333334,63.0,66.0,17.0,30.0,0.0
4156,168.0,53.0,64.0,18.0,32.333333333333336,0.0
4157,180.0,73.0,51.0,13.0,30.0,0.0
4158,170.0,73.0,29.0,17.0,34.333333333333336,0.0
4159,187.0,63.0,49.0,13.0,28.0,0.0
4160,168.0,76.33333333333333,49.0,16.0,26.0,0.0
4161,170.0,73.0,42.0,17.0,25.0,0.0
4162,170.0,73.0,57.0,13.0,45.0,0.0
4163,187.0,78.0,49.0,15.0,32.0,0.0
4164,170.0,73.0,62.0,17.0,33.0,0.0
4165,190.0,73.0,42.0,18.0,30.0,0.0
4166,178.0,63.0,51.0,25.0,48.0,0.0
4167,169.0,73.0,66.0,17.0,28.0,0.0
4168,167.0,58.0,53.0,14.0,39.0,0.0
4169,181.0,63.0,64.0,17.0,37.0,0.0
4170,166.0,58.0,57.0,19.0,39.0,0.0
4171,165.0,53.0,49.0,17.0,36.0,1.0
4172,181.33333333333334,73.0,51.0,16.0,37.0,0.0
4173,168.0,68.0,66.0,19.0,23.0,0.0
4174,163.0,58.0,44.0,12.0,30.0,0.0
4175,172.0,63.0,51.0,19.0,38.0,0.0
4176,168.0,53.0,36.0,10.0,28.0,1.0
4177,170.0,68.0,42.0,17.0,47.0,0.0
4178,174.0,63.0,51.0,11.0,26.0,0.0
4179,180.0,73.0,21.0,10.0,40.0,0.0
4180,180.0,73.0,57.0,19.0,37.0,0.0
4181,169.0,58.0,57.0,22.0,40.0,1.0
4182,164.0,48.0,53.0,11.0,23.0,1.0
4183,166.0,63.0,57.0,18.0,39.0,0.0
4184,173.0,63.0,44.0,12.0,38.0,0.0
4185,174.0,73.0,49.0,20.0,32.0,0.0
4186,181.0,78.0,46.0,12.0,39.0,0.0
4187,185.0,78.0,53.0,10.0,31.0,0.0
4188,163.0,63.0,36.0,11.0,29.0,1.0
4189,164.33333333333334,51.333333333333336,46.0,12.0,45.0,1.0
4190,177.0,73.0,57.0,21.0,35.0,0.0
4191,172.0,68.0,53.0,12.0,38.0,0.0
4192,174.0,73.0,49.0,12.0,34.333333333333336,0.0
4193,160.0,48.0,59.0,12.0,23.0,0.0
4194,176.0,68.0,53.0,19.0,36.0,0.0
4195,164.0,58.0,40.0,11.0,32.0,1.0
4196,177.0,68.0,59.0,26.0,45.0,0.0
4197,173.0,68.0,38.0,11.0,30.333333333333332,0.0
4198,157.66666666666666,58.0,57.0,12.0,34.0,1.0
4199,170.0,73.0,62.0,11.0,28.0,0.0
4200,175.0,63.0,49.0,15.0,36.0,0.0
4201,180.0,83.0,33.0,12.0,28.0,0.0
4202,184.0,78.0,62.0,14.0,29.0,0.0
4203,180.0,68.0,62.0,11.0,29.0,0.0
4204,170.0,63.0,66.0,16.0,35.0,0.0
4205,180.0,73.0,66.0,14.0,39.0,0.0
4206,173.0,59.666666666666664,70.0,11.0,27.0,0.0
4207,191.0,73.0,44.0,11.0,27.0,0.0
4208,174.0,63.0,57.0,11.0,32.0,0.0
4209,184.33333333333334,88.0,55.0,11.0,34.0,0.0
4210,180.0,78.0,49.0,11.0,41.0,0.0
4211,178.0,68.0,49.0,12.0,36.0,0.0
4212,165.0,58.0,51.0,11.0,32.0,1.0
4213,161.0,53.0,53.0,14.0,35.0,1.0
4214,180.0,68.0,38.0,13.0,40.0,0.0
4215,178.0,68.0,51.0,13.0,37.0,0.0
4216,185.0,78.0,53.0,13.0,35.0,0.0
4217,163.0,59.666666666666664,42.0,17.0,37.666666666666664,1.0
4218,183.0,78.0,40.0,13.0,34.0,0.0
4219,183.0,68.0,62.0,15.0,37.0,0.0
4220,181.0,71.33333333333333,62.0,21.0,39.0,1.0
4221,155.0,73.0,49.0,12.0,45.0,1.0
4222,181.66666666666666,78.0,59.0,17.333333333333332,31.0,0.0
4223,174.0,58.0,57.0,17.0,34.0,0.0
4224,177.0,68.0,40.0,6.666666666666667,36.0,0.0
4225,180.0,63.0,51.0,14.0,33.0,0.0
4226,176.66666666666666,66.33333333333333,62.0,23.0,35.0,0.0
4227,174.0,68.0,51.0,13.0,37.0,0.0
4228,182.0,88.0,36.0,13.0,34.0,0.0
4229,162.66666666666666,64.66666666666667,59.0,19.0,39.0,0.0
4230,189.33333333333334,100.0,51.0,17.0,72.0,1.0
4231,180.0,63.0,59.0,18.0,32.0,0.0
4232,161.0,48.0,36.0,11.0,34.0,1.0
4233,178.0,78.0,51.0,13.0,33.0,0.0
4234,182.0,83.0,51.0,15.0,34.0,0.0
4235,180.0,78.0,49.0,17.0,46.0,0.0
4236,181.0,73.0,36.0,11.0,35.0,0.0
4237,182.0,68.0,55.0,17.0,33.0,0.0
4238,175.0,68.0,64.0,15.0,27.0,0.0
4239,182.33333333333334,78.0,51.0,13.0,29.0,0.0
4240,185.0,78.0,57.0,13.0,34.0,0.0
4241,180.0,73.0,53.0,22.0,37.0,0.0
4242,175.0,73.0,62.0,17.0,30.0,0.0
4243,184.0,78.0,49.0,24.0,47.0,0.0
4244,176.0,68.0,55.0,18.0,30.0,0.0
4245,179.0,78.0,57.0,11.0,32.333333333333336,0.0
4246,162.0,63.0,55.0,16.0,40.0,0.0
4247,175.0,93.0,44.0,12.0,48.0,0.0
4248,174.0,53.0,53.0,17.0,29.0,0.0
4249,175.0,73.0,33.0,11.0,33.0,0.0
4250,174.0,40.0,62.0,13.0,30.0,0.0
4251,180.0,73.0,66.0,12.0,32.0,0.0
4252,180.0,68.0,59.0,10.0,32.0,0.0
4253,180.0,73.0,59.0,13.0,33.0,0.0
4254,177.0,68.0,57.0,13.0,27.0,0.0
4255,178.0,73.0,62.0,15.0,35.0,0.0
4256,178.33333333333334,83.0,57.0,17.0,39.0,0.0
4257,186.0,83.0,53.0,11.0,34.0,0.0
4258,175.0,73.0,55.0,31.0,42.0,0.0
4259,180.0,68.0,53.0,11.0,34.0,0.0
4260,178.0,68.0,57.0,16.0,27.0,0.0
4261,167.0,53.0,55.0,11.0,40.0,0.0
4262,178.0,73.0,49.0,23.0,44.0,0.0
4263,171.0,63.0,55.0,11.0,29.0,0.0
4264,178.0,73.0,59.0,12.0,34.0,0.0
4265,181.0,69.66666666666667,55.0,22.0,27.0,0.0
4266,179.0,68.0,62.0,14.0,33.0,0.0
4267,180.0,58.0,64.0,14.0,26.0,0.0
4268,180.0,63.0,70.0,12.0,29.0,0.0
4269,183.0,73.0,51.0,12.0,32.0,0.0
4270,172.0,63.0,64.0,18.0,33.0,0.0
4271,175.0,63.0,40.0,23.0,56.0,0.0
4272,175.0,58.0,53.0,13.0,29.0,1.0
4273,178.66666666666666,78.0,44.0,11.0,35.0,0.0
4274,174.0,58.0,55.0,17.0,34.0,0.0
4275,190.0,83.0,40.0,10.0,32.0,0.0
4276,180.0,68.0,59.0,17.0,33.0,0.0
4277,190.0,88.0,53.0,17.0,39.0,0.0
4278,173.0,68.0,62.0,16.0,33.0,0.0
4279,190.0,83.0,53.0,14.0,35.0,0.0
4280,188.0,78.0,42.0,17.0,42.333333333333336,0.0
4281,180.0,58.0,40.0,12.0,26.0,0.0
4282,180.0,73.0,49.0,10.0,34.0,0.0
4283,176.0,71.33333333333333,53.0,13.0,39.0,0.0
4284,177.0,63.0,44.0,17.0,40.0,0.0
4285,182.0,63.0,46.0,14.0,43.0,0.0
4286,174.0,66.33333333333333,40.0,17.0,39.0,0.0
4287,185.66666666666666,78.0,51.0,14.0,36.333333333333336,0.0
4288,175.0,63.0,66.0,15.0,27.0,0.0
4289,173.0,63.0,49.0,15.0,37.0,0.0
4290,175.66666666666666,68.0,49.0,12.0,34.333333333333336,0.0
4291,179.33333333333334,73.0,53.0,18.0,38.0,0.0
4292,167.0,48.0,55.0,13.0,35.0,1.0
4293,180.0,73.0,57.0,15.0,32.0,0.0
4294,177.33333333333334,73.0,53.0,39.0,39.0,0.0
4295,170.0,53.0,51.0,23.0,46.0,1.0
4296,175.0,78.0,42.0,17.0,48.0,0.0
4297,177.33333333333334,73.0,66.0,17.0,31.0,0.0
4298,182.0,100.0,31.0,10.0,50.0,0.0
4299,179.0,73.0,57.0,20.0,35.0,0.0
4300,180.0,63.0,57.0,11.0,36.0,0.0
4301,183.0,73.0,68.0,12.0,32.0,0.0
4302,155.0,72.0,66.0,15.0,20.0,0.0
4303,176.0,68.0,49.0,26.0,51.0,0.0
4304,182.0,83.0,64.0,26.0,37.0,0.0
4305,190.0,83.0,49.0,15.0,38.0,0.0
4306,181.0,68.0,59.0,10.0,43.0,0.0
4307,179.0,73.0,57.0,12.0,37.0,0.0
4308,172.0,63.0,51.0,13.0,27.0,0.0
4309,186.33333333333334,73.0,51.0,17.0,36.333333333333336,0.0
4310,175.0,63.0,53.0,15.0,36.333333333333336,0.0
4311,170.0,63.0,57.0,13.0,34.0,0.0
4312,173.33333333333334,68.0,29.0,17.0,33.0,1.0
4313,175.0,73.0,44.0,10.0,37.0,0.0
4314,173.0,63.0,64.0,22.0,37.0,0.0
4315,177.0,78.0,42.0,27.0,52.0,0.0
4316,186.0,73.0,53.0,13.0,32.0,0.0
4317,181.0,63.0,57.0,13.0,32.0,0.0
4318,178.0,73.0,55.0,21.666666666666668,29.0,0.0
4319,180.33333333333334,73.0,57.0,29.0,41.0,0.0
4320,175.66666666666666,78.66666666666667,44.0,17.0,26.0,0.0
4321,172.0,63.0,53.0,14.0,25.0,0.0
4322,180.0,63.0,53.0,19.0,43.0,0.0
4323,184.0,78.0,57.0,14.0,36.0,0.0
4324,146.33333333333334,70.33333333333333,53.0,18.0,35.0,1.0
4325,184.0,69.66666666666667,46.0,14.0,35.333333333333336,0.0
4326,178.66666666666666,73.0,55.0,13.0,32.0,0.0
4327,179.0,68.0,49.0,22.0,42.0,0.0
4328,155.0,69.66666666666667,55.0,13.0,24.0,0.0
4329,177.66666666666666,60.333333333333336,57.0,17.0,44.0,0.0
4330,180.0,68.0,62.0,15.0,30.0,0.0
4331,177.33333333333334,63.0,62.0,29.333333333333332,29.0,0.0
4332,179.0,83.0,49.0,11.0,33.0,0.0
4333,190.0,83.0,53.0,15.0,27.0,0.0
4334,179.0,63.0,49.0,11.0,28.0,0.0
4335,178.0,68.0,62.0,27.0,41.0,0.0
4336,163.33333333333334,58.0,51.0,13.0,31.0,1.0
4337,182.0,78.0,59.0,24.0,36.0,0.0
4338,182.0,73.0,59.0,17.0,35.0,0.0
4339,190.0,73.0,49.0,12.0,33.0,0.0
4340,178.0,73.0,55.0,12.0,38.0,0.0
4341,178.0,73.0,51.0,14.0,37.0,0.0
4342,174.0,68.0,59.0,17.0,42.0,0.0
4343,174.0,69.66666666666667,40.0,23.0,49.0,1.0
4344,178.0,68.0,55.0,15.0,35.0,0.0
4345,171.0,58.0,57.0,16.0,26.0,0.0
4346,160.0,53.0,49.0,17.0,40.0,1.0
4347,167.0,58.0,57.0,14.0,39.0,1.0
4348,187.0,88.0,59.0,17.0,36.0,0.0
4349,180.0,73.0,49.0,17.0,38.0,0.0
4350,176.66666666666666,68.0,53.0,17.0,27.0,0.0
4351,187.0,73.0,38.0,14.0,29.333333333333332,0.0
4352,183.0,73.0,49.0,13.0,39.0,0.0
4353,177.66666666666666,68.0,49.0,11.0,29.0,0.0
4354,159.33333333333334,53.0,57.0,12.0,32.0,1.0
4355,170.0,63.0,62.0,24.0,33.666666666666664,0.0
4356,100.0,73.0,51.0,11.0,17.0,0.0
4357,175.0,68.0,53.0,18.0,32.0,0.0
4358,170.0,58.0,55.0,14.0,30.333333333333332,0.0
4359,166.0,58.0,55.0,14.0,39.0,0.0
4360,170.0,63.0,51.0,14.0,37.0,1.0
4361,180.0,73.0,53.0,12.0,28.0,0.0
4362,160.0,58.0,49.0,12.0,28.0,1.0
4363,180.0,68.0,59.0,17.0,39.0,0.0
4364,156.0,48.0,49.0,13.0,30.0,1.0
4365,178.0,58.0,44.0,17.0,26.0,0.0
4366,178.0,73.0,38.0,10.0,31.0,0.0
4367,170.0,63.0,62.0,17.0,33.0,0.0
4368,170.0,58.0,49.0,15.0,27.0,0.0
4369,153.0,53.0,68.0,15.0,28.0,1.0
4370,182.0,83.0,57.0,15.0,36.0,0.0
4371,187.0,73.0,44.0,14.0,34.0,0.0
4372,179.0,68.0,38.0,11.0,33.0,0.0
4373,173.0,73.0,44.0,14.0,25.0,0.0
4374,175.0,73.0,51.0,20.0,38.0,0.0
4375,170.0,48.0,62.0,11.0,24.0,0.0
4376,162.0,48.0,51.0,15.0,31.0,1.0
4377,168.0,53.0,66.0,17.0,27.0,0.0
4378,172.66666666666666,68.0,62.0,20.0,37.666666666666664,1.0
4379,171.0,63.0,55.0,13.0,25.0,0.0
4380,176.0,63.0,64.0,16.0,38.0,0.0
4381,181.0,73.0,59.0,29.0,46.0,0.0
4382,183.0,73.0,49.0,11.0,31.0,0.0
4383,189.0,78.0,55.0,13.0,37.0,0.0
4384,159.66666666666666,49.666666666666664,49.0,11.0,37.0,1.0
4385,180.0,68.0,62.0,17.0,38.0,0.0
4386,176.0,73.0,42.0,11.0,27.0,0.0
4387,177.0,63.0,57.0,25.0,42.0,0.0
4388,179.0,68.0,66.0,28.0,28.333333333333332,0.0
4389,187.0,81.33333333333333,49.0,23.0,39.0,0.0
4390,179.0,73.0,55.0,12.0,33.0,0.0
4391,186.0,73.0,40.0,11.0,33.0,0.0
4392,176.0,78.0,44.0,14.0,33.333333333333336,0.0
4393,173.0,68.0,51.0,17.0,25.0,0.0
4394,170.0,68.0,55.0,35.0,51.0,0.0
4395,174.0,66.33333333333333,51.0,14.0,38.0,0.0
4396,174.0,53.0,53.0,16.0,25.0,1.0
4397,175.0,58.0,64.0,11.0,30.0,0.0
4398,174.0,73.0,49.0,14.0,34.0,0.0
4399,177.0,78.0,64.0,18.0,43.0,0.0
4400,182.0,78.0,51.0,12.0,36.0,0.0
4401,171.0,53.0,57.0,12.0,25.0,1.0
4402,175.0,40.0,44.0,11.0,28.0,0.0
4403,183.0,78.0,40.0,11.0,37.0,0.0
4404,167.0,48.0,51.0,11.0,29.0,1.0
4405,174.0,68.0,55.0,13.0,30.0,0.0
4406,177.0,63.0,66.0,18.0,27.0,0.0
4407,170.0,63.0,49.0,13.0,33.0,0.0
4408,174.0,64.66666666666667,70.0,17.0,29.0,0.0
4409,174.0,68.0,57.0,19.0,32.666666666666664,0.0
4410,173.0,58.0,49.0,11.0,35.0,1.0
4411,170.0,68.0,44.0,11.0,28.0,0.0
4412,194.0,88.0,29.0,12.0,32.0,0.0
4413,174.0,63.0,55.0,16.0,27.0,0.0
4414,186.0,73.0,42.0,11.0,28.0,0.0
4415,180.0,63.0,40.0,18.0,28.0,0.0
4416,180.0,73.0,53.0,11.0,34.0,0.0
4417,173.0,63.0,49.0,16.0,36.0,0.0
4418,164.0,54.666666666666664,44.0,17.0,37.0,1.0
4419,182.0,78.0,64.0,18.0,35.333333333333336,0.0
4420,166.0,58.0,64.0,21.0,35.0,0.0
4421,173.0,58.0,62.0,20.0,33.0,0.0
4422,190.0,73.0,64.0,11.0,32.0,0.0
4423,186.0,73.0,62.0,20.0,39.0,0.0
4424,177.0,63.0,59.0,13.0,37.0,0.0
4425,169.33333333333334,58.0,53.0,21.0,43.0,1.0
4426,178.0,61.333333333333336,49.0,11.0,27.0,0.0
4427,176.66666666666666,73.0,49.0,13.0,32.0,0.0
4428,184.0,73.0,49.0,18.0,37.666666666666664,0.0
4429,180.0,78.0,44.0,19.0,42.0,0.0
4430,175.0,73.0,49.0,13.0,37.0,0.0
4431,182.0,78.0,62.0,17.0,41.0,0.0
4432,172.0,63.0,59.0,12.0,31.0,0.0
4433,178.0,73.0,62.0,11.0,29.0,0.0
4434,171.0,68.0,49.0,11.0,32.0,0.0
4435,188.0,73.0,62.0,20.0,34.0,0.0
4436,179.0,78.0,46.0,17.333333333333332,42.0,0.0
4437,176.0,73.0,46.0,13.0,41.0,0.0
4438,176.0,66.33333333333333,49.0,14.0,40.0,0.0
4439,180.0,59.666666666666664,49.0,11.0,34.0,0.0
4440,162.0,53.0,59.0,12.0,34.0,1.0
4441,180.0,73.0,51.0,13.0,40.0,0.0
4442,168.0,53.0,42.0,11.0,33.0,1.0
4443,194.0,73.0,49.0,12.0,43.0,0.0
4444,182.0,68.0,49.0,12.0,29.0,0.0
4445,192.0,83.0,42.0,9.0,33.0,0.0
4446,165.0,58.0,21.0,11.0,29.0,1.0
4447,175.0,68.0,38.0,24.0,41.0,0.0
4448,152.0,48.0,53.0,14.0,35.0,1.0
4449,183.0,63.0,59.0,14.0,34.0,0.0
4450,175.0,63.0,64.0,33.0,31.333333333333332,0.0
4451,173.0,73.0,31.0,10.0,45.0,0.0
4452,175.0,73.0,55.0,14.0,25.0,0.0
4453,181.0,93.0,36.0,36.0,63.0,0.0
4454,183.0,73.0,49.0,12.0,36.0,0.0
4455,165.0,61.333333333333336,64.0,11.0,23.0,1.0
4456,178.0,63.0,53.0,12.0,31.0,0.0
4457,166.0,48.0,51.0,19.0,35.0,1.0
4458,168.0,58.0,44.0,12.0,39.0,1.0
4459,185.0,73.0,49.0,10.0,28.0,0.0
4460,173.0,58.0,59.0,10.0,28.0,0.0
4461,178.0,73.0,64.0,14.0,39.0,0.0
4462,158.0,53.0,46.0,17.0,35.0,1.0
4463,180.33333333333334,71.33333333333333,55.0,17.0,40.0,0.0
4464,178.0,73.0,46.0,13.0,41.0,0.0
4465,172.0,63.0,59.0,12.0,30.0,0.0
4466,186.0,83.0,42.0,10.0,32.0,0.0
4467,165.0,58.0,57.0,11.0,33.0,0.0
4468,178.0,68.0,68.0,22.0,33.0,0.0
4469,170.0,63.0,57.0,16.0,31.0,0.0
4470,170.0,58.0,62.0,12.333333333333334,31.0,0.0
4471,176.0,68.0,66.0,17.0,34.0,0.0
4472,190.0,78.0,55.0,24.0,39.0,0.0
4473,177.0,68.0,36.0,11.0,44.0,0.0
